                     date locationtest  value abbreviation location  population
location_name                                                                  
New Mexico     2020-01-24           35      0           NM       35   2096829.0
New Mexico     2020-01-25           35      0           NM       35   2096829.0
New Mexico     2020-01-26           35      0           NM       35   2096829.0
New Mexico     2020-01-27           35      0           NM       35   2096829.0
New Mexico     2020-01-28           35      0           NM       35   2096829.0
...                   ...          ...    ...          ...      ...         ...
New Mexico     2021-01-07           35   1835           NM       35   2096829.0
New Mexico     2021-01-08           35   1637           NM       35   2096829.0
New Mexico     2021-01-09           35   1498           NM       35   2096829.0
New Mexico     2021-01-10           35   1203           NM       35   2096829.0
New Mexico     2021-01-11           35    930           NM       35   2096829.0

[354 rows x 6 columns]

                    mean       std    median      5.0%     95.0%     n_eff     r_hat
 a_raw_init[0]      0.00      0.00      0.00      0.00      0.00   1115.41      1.00
 a_raw_init[1]      0.00      0.00      0.00      0.00      0.00   1145.36      1.00
 a_raw_init[2]      0.00      0.01      0.00      0.00      0.01     88.27      1.00
 a_raw_init[3]      0.22      0.01      0.22      0.21      0.23    185.83      1.00
 a_raw_init[4]      0.36      0.01      0.36      0.36      0.37    486.83      1.00
 a_raw_init[5]      0.30      0.01      0.30      0.29      0.31    590.43      1.00
 a_raw_init[6]      0.25      0.00      0.25      0.24      0.26    510.81      1.00
 a_raw_init[7]      0.39      0.00      0.39      0.38      0.40    538.43      1.00
 a_raw_init[8]      0.83      0.00      0.83      0.82      0.84    580.92      1.00
 a_raw_init[9]      0.25      0.00      0.25      0.24      0.25    583.38      1.00
a_raw_init[10]      0.31      0.01      0.31      0.30      0.32    615.69      1.01
a_raw_init[11]      0.13      0.01      0.13      0.12      0.14    726.60      1.01
a_raw_init[12]      0.50      0.00      0.50      0.49      0.50    844.76      1.00
a_raw_init[13]      0.63      0.01      0.63      0.62      0.64   1239.22      1.00
     beta_1[0]      0.00      0.00      0.00     -0.00      0.00    976.76      1.00
     beta_1[1]      0.00      0.00      0.00     -0.00      0.00    562.52      1.00
     beta_1[2]      0.00      0.00      0.00     -0.00      0.00    392.00      1.01
     beta_1[3]      0.00      0.00      0.00      0.00      0.01    345.57      1.01
     beta_1[4]      0.00      0.00      0.00      0.00      0.01    270.03      1.01
     beta_1[5]      0.00      0.00      0.00      0.00      0.01    224.44      1.01
     beta_1[6]      0.01      0.00      0.01      0.00      0.01    194.52      1.01
     beta_1[7]      0.01      0.00      0.01      0.00      0.01    164.36      1.01
     beta_1[8]      0.01      0.00      0.01      0.00      0.01    151.31      1.01
     beta_1[9]      0.01      0.00      0.01      0.00      0.01    144.61      1.01
    beta_1[10]      0.01      0.00      0.01      0.00      0.01    138.26      1.01
    beta_1[11]      0.01      0.00      0.01      0.00      0.01    133.07      1.02
    beta_1[12]      0.01      0.00      0.01      0.00      0.01    123.26      1.02
    beta_1[13]      0.01      0.00      0.01      0.01      0.02    116.64      1.02
    beta_1[14]      0.01      0.00      0.01      0.01      0.02    107.04      1.02
    beta_1[15]      0.01      0.00      0.01      0.01      0.02    110.43      1.02
    beta_1[16]      0.01      0.00      0.01      0.01      0.02    108.79      1.02
