,state,date,h,mae
1536,ID,2020-05-16,0,64.07585144042969
1537,ID,2020-05-16,1,99.38520812988281
1538,ID,2020-05-16,2,228.70831298828125
1539,ID,2020-05-16,3,107.32512664794922
1540,ID,2020-05-23,0,129.3400115966797
1541,ID,2020-05-23,1,261.3262939453125
1542,ID,2020-05-23,2,141.23248291015625
1543,ID,2020-05-23,3,579.7386703491211
1544,ID,2020-05-30,0,260.02610778808594
1545,ID,2020-05-30,1,138.60806274414062
1546,ID,2020-05-30,2,576.3546524047852
1547,ID,2020-05-30,3,1245.6586151123047
1548,ID,2020-06-06,0,118.1341323852539
1549,ID,2020-06-06,1,553.208740234375
1550,ID,2020-06-06,2,1220.758644104004
1551,ID,2020-06-06,3,1947.2711486816406
1552,ID,2020-06-13,0,552.8737182617188
1553,ID,2020-06-13,1,1221.502571105957
1554,ID,2020-06-13,2,1948.9718322753906
1555,ID,2020-06-13,3,3037.4461822509766
1556,ID,2020-06-20,0,1160.1861114501953
1557,ID,2020-06-20,1,1879.9994201660156
1558,ID,2020-06-20,2,2960.948028564453
1559,ID,2020-06-20,3,3618.554412841797
1560,ID,2020-06-27,0,1847.8343048095703
1561,ID,2020-06-27,1,2926.7959899902344
1562,ID,2020-06-27,2,3584.8880767822266
1563,ID,2020-06-27,3,3310.0814361572266
1564,ID,2020-07-04,0,2811.0188903808594
1565,ID,2020-07-04,1,3444.2642211914062
1566,ID,2020-07-04,2,3147.6804809570312
1567,ID,2020-07-04,3,2889.5521850585938
1568,ID,2020-07-11,0,2858.8797607421875
1569,ID,2020-07-11,1,2475.8043212890625
1570,ID,2020-07-11,2,2165.3685302734375
1571,ID,2020-07-11,3,2223.6568603515625
1572,ID,2020-07-18,0,1297.06494140625
1573,ID,2020-07-18,1,854.50341796875
1574,ID,2020-07-18,2,841.65576171875
1575,ID,2020-07-18,3,382.658203125
1576,ID,2020-07-25,0,437.1708984375
1577,ID,2020-07-25,1,275.755126953125
1578,ID,2020-07-25,2,353.8427734375
1579,ID,2020-07-25,3,1279.35205078125
1580,ID,2020-08-01,0,390.214599609375
1581,ID,2020-08-01,1,930.12158203125
1582,ID,2020-08-01,2,1839.8330078125
1583,ID,2020-08-01,3,2073.425048828125
1584,ID,2020-08-08,0,41.31982421875
1585,ID,2020-08-08,1,862.61181640625
1586,ID,2020-08-08,2,1045.002197265625
1587,ID,2020-08-08,3,1262.211669921875
1588,ID,2020-08-15,0,911.880126953125
1589,ID,2020-08-15,1,1141.446533203125
1590,ID,2020-08-15,2,1352.92333984375
1591,ID,2020-08-15,3,1478.5751953125
1592,ID,2020-08-22,0,1025.90869140625
1593,ID,2020-08-22,1,1251.745849609375
1594,ID,2020-08-22,2,1360.27099609375
1595,ID,2020-08-22,3,988.50244140625
1596,ID,2020-08-29,0,1175.892333984375
1597,ID,2020-08-29,1,1254.01611328125
1598,ID,2020-08-29,2,865.615478515625
1599,ID,2020-08-29,3,113.271728515625
1600,ID,2020-09-05,0,848.785888671875
1601,ID,2020-09-05,1,435.06884765625
1602,ID,2020-09-05,2,541.123291015625
1603,ID,2020-09-05,3,908.692138671875
1604,ID,2020-09-12,0,187.79345703125
1605,ID,2020-09-12,1,797.2294921875
1606,ID,2020-09-12,2,1145.621826171875
1607,ID,2020-09-12,3,1722.1376953125
1608,ID,2020-09-19,0,638.34716796875
1609,ID,2020-09-19,1,985.40234375
1610,ID,2020-09-19,2,1575.482177734375
1611,ID,2020-09-19,3,2426.018798828125
1612,ID,2020-09-26,0,456.335693359375
1613,ID,2020-09-26,1,963.254638671875
1614,ID,2020-09-26,2,1817.59619140625
1615,ID,2020-09-26,3,2970.41943359375
1616,ID,2020-10-03,0,492.275390625
1617,ID,2020-10-03,1,1210.8955078125
1618,ID,2020-10-03,2,2291.74072265625
1619,ID,2020-10-03,3,2037.8642578125
1620,ID,2020-10-10,0,718.86376953125
1621,ID,2020-10-10,1,1798.0703125
1622,ID,2020-10-10,2,1508.90966796875
1623,ID,2020-10-10,3,3199.6650390625
1624,ID,2020-10-17,0,1004.76513671875
1625,ID,2020-10-17,1,582.7744140625
1626,ID,2020-10-17,2,2164.81396484375
1627,ID,2020-10-17,3,3337.00341796875
1628,ID,2020-10-24,0,678.5869140625
1629,ID,2020-10-24,1,707.40869140625
1630,ID,2020-10-24,2,1701.47314453125
1631,ID,2020-10-24,3,2070.95166015625
1632,ID,2020-10-31,0,478.556640625
1633,ID,2020-10-31,1,1571.73046875
1634,ID,2020-10-31,2,1987.34033203125
1635,ID,2020-10-31,3,1266.951171875
1636,ID,2020-11-07,0,4724.6982421875
1637,ID,2020-11-07,1,5242.14208984375
1638,ID,2020-11-07,2,4592.97509765625
1639,ID,2020-11-07,3,5896.58056640625
1640,ID,2020-11-14,0,495.1298828125
1641,ID,2020-11-14,1,1502.7626953125
1642,ID,2020-11-14,2,480.29296875
1643,ID,2020-11-14,3,319.03125
1644,ID,2020-11-21,0,664.99560546875
1645,ID,2020-11-21,1,1822.69921875
1646,ID,2020-11-21,2,2695.154296875
1647,ID,2020-11-21,3,214.3740234375
1648,ID,2020-11-28,0,2587.8662109375
1649,ID,2020-11-28,1,3631.4755859375
1650,ID,2020-11-28,2,1345.62451171875
1651,ID,2020-11-28,3,269.6005859375
1652,ID,2020-12-05,0,1600.19140625
1653,ID,2020-12-05,1,923.36328125
1654,ID,2020-12-05,2,2663.609375
1655,ID,2020-12-05,3,3031.037109375
1656,ID,2020-12-12,0,3363.1484375
1657,ID,2020-12-12,1,5331.583984375
1658,ID,2020-12-12,2,5895.490234375
1659,ID,2020-12-12,3,5347.619140625
1660,ID,2020-12-19,0,4389.3662109375
1661,ID,2020-12-19,1,4823.015625
1662,ID,2020-12-19,2,4214.857421875
1663,ID,2020-12-19,3,5251.564453125
1664,IL,2020-05-16,0,4095.232421875
1665,IL,2020-05-16,1,8313.54296875
1666,IL,2020-05-16,2,11200.98046875
1667,IL,2020-05-16,3,14049.0234375
1668,IL,2020-05-23,0,6779.75
1669,IL,2020-05-23,1,10092.6015625
1670,IL,2020-05-23,2,13285.8359375
1671,IL,2020-05-23,3,14267.490234375
1672,IL,2020-05-30,0,4384.166015625
1673,IL,2020-05-30,1,6106.08984375
1674,IL,2020-05-30,2,6131.1025390625
1675,IL,2020-05-30,3,5069.9150390625
1676,IL,2020-06-06,0,3114.478515625
1677,IL,2020-06-06,1,2558.25439453125
1678,IL,2020-06-06,2,945.4833984375
1679,IL,2020-06-06,3,122.83203125
1680,IL,2020-06-13,0,578.794921875
1681,IL,2020-06-13,1,1015.2470703125
1682,IL,2020-06-13,2,2039.259521484375
1683,IL,2020-06-13,3,4203.685546875
1684,IL,2020-06-20,0,736.39599609375
1685,IL,2020-06-20,1,1589.17333984375
1686,IL,2020-06-20,2,3737.00634765625
1687,IL,2020-06-20,3,4004.658447265625
1688,IL,2020-06-27,0,503.353515625
1689,IL,2020-06-27,1,938.2880859375
1690,IL,2020-06-27,2,770.11962890625
1691,IL,2020-06-27,3,2224.400390625
1692,IL,2020-07-04,0,545.03662109375
1693,IL,2020-07-04,1,9.35107421875
1694,IL,2020-07-04,2,942.1923828125
1695,IL,2020-07-04,3,1746.8876953125
1696,IL,2020-07-11,0,1748.302734375
1697,IL,2020-07-11,1,1687.1357421875
1698,IL,2020-07-11,2,1604.787109375
1699,IL,2020-07-11,3,842.009765625
1700,IL,2020-07-18,0,531.5546875
1701,IL,2020-07-18,1,97.3984375
1702,IL,2020-07-18,2,1086.6064453125
1703,IL,2020-07-18,3,497.65625
1704,IL,2020-07-25,0,1453.3388671875
1705,IL,2020-07-25,1,1309.673828125
1706,IL,2020-07-25,2,2830.6162109375
1707,IL,2020-07-25,3,1755.72265625
1708,IL,2020-08-01,0,460.9912109375
1709,IL,2020-08-01,1,1921.619140625
1710,IL,2020-08-01,2,883.359375
1711,IL,2020-08-01,3,2370.228515625
1712,IL,2020-08-08,0,3758.0693359375
1713,IL,2020-08-08,1,3579.8828125
1714,IL,2020-08-08,2,5529.6171875
1715,IL,2020-08-08,3,3169.26953125
1716,IL,2020-08-15,0,1465.115234375
1717,IL,2020-08-15,1,2691.224609375
1718,IL,2020-08-15,2,510.033203125
1719,IL,2020-08-15,3,4756.9921875
1720,IL,2020-08-22,0,3083.634765625
1721,IL,2020-08-22,1,642.78125
1722,IL,2020-08-22,2,6701.888671875
1723,IL,2020-08-22,3,6539.80859375
1724,IL,2020-08-29,0,532.65625
1725,IL,2020-08-29,1,5008.8828125
1726,IL,2020-08-29,2,3976.060546875
1727,IL,2020-08-29,3,3489.71484375
1728,IL,2020-09-05,0,7082.912109375
1729,IL,2020-09-05,1,7687.9609375
1730,IL,2020-09-05,2,8455.443359375
1731,IL,2020-09-05,3,8653.580078125
1732,IL,2020-09-12,0,2004.4697265625
1733,IL,2020-09-12,1,1291.587890625
1734,IL,2020-09-12,2,1009.9375
1735,IL,2020-09-12,3,1642.138671875
1736,IL,2020-09-19,0,810.62109375
1737,IL,2020-09-19,1,1093.583984375
1738,IL,2020-09-19,2,745.68359375
1739,IL,2020-09-19,3,7535.548828125
1740,IL,2020-09-26,0,3816.52734375
1741,IL,2020-09-26,1,2662.314453125
1742,IL,2020-09-26,2,3300.666015625
1743,IL,2020-09-26,3,9898.0078125
1744,IL,2020-10-03,0,1263.744140625
1745,IL,2020-10-03,1,4663.005859375
1746,IL,2020-10-03,2,11005.7421875
1747,IL,2020-10-03,3,19906.615234375
1748,IL,2020-10-10,0,2559.125
1749,IL,2020-10-10,1,7349.775390625
1750,IL,2020-10-10,2,15108.17578125
1751,IL,2020-10-10,3,33206.26953125
1752,IL,2020-10-17,0,1968.140625
1753,IL,2020-10-17,1,1492.96875
1754,IL,2020-10-17,2,16020.1875
1755,IL,2020-10-17,3,35802.984375
1756,IL,2020-10-24,0,3003.625
1757,IL,2020-10-24,1,6814.9375
1758,IL,2020-10-24,2,20884.6328125
1759,IL,2020-10-24,3,13625.7109375
1760,IL,2020-10-31,0,1282.0078125
1761,IL,2020-10-31,1,11963.9375
1762,IL,2020-10-31,2,485.09375
1763,IL,2020-10-31,3,24795.375
1764,IL,2020-11-07,0,69834.283203125
1765,IL,2020-11-07,1,67959.853515625
1766,IL,2020-11-07,2,51395.1806640625
1767,IL,2020-11-07,3,52175.0771484375
1768,IL,2020-11-14,0,39138.4609375
1769,IL,2020-11-14,1,77089.796875
1770,IL,2020-11-14,2,90312.6875
1771,IL,2020-11-14,3,98855.03125
1772,IL,2020-11-21,0,45128.0
1773,IL,2020-11-21,1,49759.421875
1774,IL,2020-11-21,2,56040.3203125
1775,IL,2020-11-21,3,64018.828125
1776,IL,2020-11-28,0,8888.46875
1777,IL,2020-11-28,1,7861.4296875
1778,IL,2020-11-28,2,12091.39453125
1779,IL,2020-11-28,3,21986.2734375
1780,IL,2020-12-05,0,12301.203125
1781,IL,2020-12-05,1,24854.625
1782,IL,2020-12-05,2,47373.4140625
1783,IL,2020-12-05,3,80417.2734375
1784,IL,2020-12-12,0,21009.4296875
1785,IL,2020-12-12,1,35712.875
1786,IL,2020-12-12,2,37211.3359375
1787,IL,2020-12-12,3,30392.5234375
1788,IL,2020-12-19,0,22565.70703125
1789,IL,2020-12-19,1,18354.421875
1790,IL,2020-12-19,2,8598.49609375
1791,IL,2020-12-19,3,15691.12109375
1792,IN,2020-05-16,0,419.192626953125
1793,IN,2020-05-16,1,396.369384765625
1794,IN,2020-05-16,2,635.207763671875
1795,IN,2020-05-16,3,696.54736328125
1796,IN,2020-05-23,0,682.1064453125
1797,IN,2020-05-23,1,1260.40673828125
1798,IN,2020-05-23,2,1616.28466796875
1799,IN,2020-05-23,3,1692.533203125
1800,IN,2020-05-30,0,1168.950927734375
1801,IN,2020-05-30,1,1523.84912109375
1802,IN,2020-05-30,2,1648.748046875
1803,IN,2020-05-30,3,1789.078125
1804,IN,2020-06-06,0,653.84814453125
1805,IN,2020-06-06,1,533.5927734375
1806,IN,2020-06-06,2,421.429443359375
1807,IN,2020-06-06,3,13.035888671875
1808,IN,2020-06-13,0,309.74658203125
1809,IN,2020-06-13,1,256.31787109375
1810,IN,2020-06-13,2,109.098388671875
1811,IN,2020-06-13,3,874.62451171875
1812,IN,2020-06-20,0,125.72412109375
1813,IN,2020-06-20,1,327.981689453125
1814,IN,2020-06-20,2,1210.7578125
1815,IN,2020-06-20,3,2229.31103515625
1816,IN,2020-06-27,0,84.96630859375
1817,IN,2020-06-27,1,484.204345703125
1818,IN,2020-06-27,2,1182.3466796875
1819,IN,2020-06-27,3,2331.4775390625
1820,IN,2020-07-04,0,45.2763671875
1821,IN,2020-07-04,1,391.30126953125
1822,IN,2020-07-04,2,1090.70361328125
1823,IN,2020-07-04,3,337.01806640625
1824,IN,2020-07-11,0,333.33544921875
1825,IN,2020-07-11,1,1081.953125
1826,IN,2020-07-11,2,426.99169921875
1827,IN,2020-07-11,3,737.07470703125
1828,IN,2020-07-18,0,344.18017578125
1829,IN,2020-07-18,1,1867.4423828125
1830,IN,2020-07-18,2,2343.3984375
1831,IN,2020-07-18,3,2653.431640625
1832,IN,2020-07-25,0,2594.0224609375
1833,IN,2020-07-25,1,3611.177734375
1834,IN,2020-07-25,2,4590.072265625
1835,IN,2020-07-25,3,6096.12109375
1836,IN,2020-08-01,0,1191.8154296875
1837,IN,2020-08-01,1,1273.5693359375
1838,IN,2020-08-01,2,2145.13671875
1839,IN,2020-08-01,3,771.56298828125
1840,IN,2020-08-08,0,1062.2861328125
1841,IN,2020-08-08,1,2380.1455078125
1842,IN,2020-08-08,2,1484.2431640625
1843,IN,2020-08-08,3,2450.154296875
1844,IN,2020-08-15,0,2200.806640625
1845,IN,2020-08-15,1,1282.255859375
1846,IN,2020-08-15,2,2452.1796875
1847,IN,2020-08-15,3,3718.232421875
1848,IN,2020-08-22,0,228.56201171875
1849,IN,2020-08-22,1,372.26416015625
1850,IN,2020-08-22,2,1228.8740234375
1851,IN,2020-08-22,3,575.56787109375
1852,IN,2020-08-29,0,1756.126953125
1853,IN,2020-08-29,1,3316.6865234375
1854,IN,2020-08-29,2,3348.5546875
1855,IN,2020-08-29,3,4161.75390625
1856,IN,2020-09-05,0,2660.041015625
1857,IN,2020-09-05,1,2444.0458984375
1858,IN,2020-09-05,2,3102.3876953125
1859,IN,2020-09-05,3,1501.5556640625
1860,IN,2020-09-12,0,425.4267578125
1861,IN,2020-09-12,1,685.779296875
1862,IN,2020-09-12,2,1144.67236328125
1863,IN,2020-09-12,3,2974.82763671875
1864,IN,2020-09-19,0,653.771484375
1865,IN,2020-09-19,1,1227.89453125
1866,IN,2020-09-19,2,3301.8544921875
1867,IN,2020-09-19,3,6619.93994140625
1868,IN,2020-09-26,0,150.6123046875
1869,IN,2020-09-26,1,1431.54296875
1870,IN,2020-09-26,2,4270.490234375
1871,IN,2020-09-26,3,5901.796875
1872,IN,2020-10-03,0,295.091796875
1873,IN,2020-10-03,1,1392.1357421875
1874,IN,2020-10-03,2,1764.716796875
1875,IN,2020-10-03,3,4947.6435546875
1876,IN,2020-10-10,0,367.4072265625
1877,IN,2020-10-10,1,984.8515625
1878,IN,2020-10-10,2,1345.05078125
1879,IN,2020-10-10,3,7343.369140625
1880,IN,2020-10-17,0,3169.619140625
1881,IN,2020-10-17,1,1846.83984375
1882,IN,2020-10-17,2,3160.376953125
1883,IN,2020-10-17,3,14261.912109375
1884,IN,2020-10-24,0,1178.830078125
1885,IN,2020-10-24,1,3229.404296875
1886,IN,2020-10-24,2,13313.412109375
1887,IN,2020-10-24,3,16666.03125
1888,IN,2020-10-31,0,169.36328125
1889,IN,2020-10-31,1,7358.966796875
1890,IN,2020-10-31,2,7877.984375
1891,IN,2020-10-31,3,238.62890625
1892,IN,2020-11-07,0,39157.72590684891
1893,IN,2020-11-07,1,44288.72445011139
1894,IN,2020-11-07,2,39817.72401046753
1895,IN,2020-11-07,3,46003.724844932556
1896,IN,2020-11-14,0,5549.53125
1897,IN,2020-11-14,1,18985.9375
1898,IN,2020-11-14,2,17953.9609375
1899,IN,2020-11-14,3,23570.234375
1900,IN,2020-11-21,0,24281.93359375
1901,IN,2020-11-21,1,26557.859375
1902,IN,2020-11-21,2,33497.921875
1903,IN,2020-11-21,3,41947.234375
1904,IN,2020-11-28,0,3295.01171875
1905,IN,2020-11-28,1,2724.62109375
1906,IN,2020-11-28,2,6450.875
1907,IN,2020-11-28,3,9138.99609375
1908,IN,2020-12-05,0,13468.3828125
1909,IN,2020-12-05,1,25373.640625
1910,IN,2020-12-05,2,35256.4765625
1911,IN,2020-12-05,3,42407.71875
1912,IN,2020-12-12,0,19278.265625
1913,IN,2020-12-12,1,28305.74609375
1914,IN,2020-12-12,2,35866.2109375
1915,IN,2020-12-12,3,35126.9765625
1916,IN,2020-12-19,0,12698.08984375
1917,IN,2020-12-19,1,13559.20703125
1918,IN,2020-12-19,2,7457.40234375
1919,IN,2020-12-19,3,13298.5625
1920,IA,2020-05-16,0,736.1591796875
1921,IA,2020-05-16,1,894.832275390625
1922,IA,2020-05-16,2,920.68603515625
1923,IA,2020-05-16,3,868.890380859375
1924,IA,2020-05-23,0,597.458740234375
1925,IA,2020-05-23,1,642.227294921875
1926,IA,2020-05-23,2,629.3583984375
1927,IA,2020-05-23,3,1078.9638671875
1928,IA,2020-05-30,0,419.9609375
1929,IA,2020-05-30,1,355.224609375
1930,IA,2020-05-30,2,775.92138671875
1931,IA,2020-05-30,3,32.29052734375
1932,IA,2020-06-06,0,367.93212890625
1933,IA,2020-06-06,1,828.7431640625
1934,IA,2020-06-06,2,23.051025390625
1935,IA,2020-06-06,3,388.89111328125
1936,IA,2020-06-13,0,972.259765625
1937,IA,2020-06-13,1,284.28173828125
1938,IA,2020-06-13,2,38.21044921875
1939,IA,2020-06-13,3,603.721923828125
1940,IA,2020-06-20,0,324.278076171875
1941,IA,2020-06-20,1,753.951416015625
1942,IA,2020-06-20,2,1381.9189453125
1943,IA,2020-06-20,3,1446.42041015625
1944,IA,2020-06-27,0,315.8193359375
1945,IA,2020-06-27,1,763.778076171875
1946,IA,2020-06-27,2,699.64990234375
1947,IA,2020-06-27,3,563.01416015625
1948,IA,2020-07-04,0,271.393310546875
1949,IA,2020-07-04,1,6.73486328125
1950,IA,2020-07-04,2,400.76025390625
1951,IA,2020-07-04,3,776.78271484375
1952,IA,2020-07-11,0,774.42724609375
1953,IA,2020-07-11,1,1361.27392578125
1954,IA,2020-07-11,2,1947.77294921875
1955,IA,2020-07-11,3,2309.830078125
1956,IA,2020-07-18,0,837.533203125
1957,IA,2020-07-18,1,1238.4697265625
1958,IA,2020-07-18,2,1558.2353515625
1959,IA,2020-07-18,3,1363.04541015625
1960,IA,2020-07-25,0,1143.04296875
1961,IA,2020-07-25,1,1508.33251953125
1962,IA,2020-07-25,2,1384.85546875
1963,IA,2020-07-25,3,1012.45361328125
1964,IA,2020-08-01,0,968.5986328125
1965,IA,2020-08-01,1,724.84814453125
1966,IA,2020-08-01,2,359.8583984375
1967,IA,2020-08-01,3,3289.15966796875
1968,IA,2020-08-08,0,414.82177734375
1969,IA,2020-08-08,1,49.7119140625
1970,IA,2020-08-08,2,3557.6796875
1971,IA,2020-08-08,3,1931.7890625
1972,IA,2020-08-15,0,164.822021484375
1973,IA,2020-08-15,1,3362.07568359375
1974,IA,2020-08-15,2,1623.49267578125
1975,IA,2020-08-15,3,99.7470703125
1976,IA,2020-08-22,0,2965.859375
1977,IA,2020-08-22,1,1102.8759765625
1978,IA,2020-08-22,2,728.36328125
1979,IA,2020-08-22,3,169.17529296875
1980,IA,2020-08-29,0,2139.6943359375
1981,IA,2020-08-29,1,5218.5595703125
1982,IA,2020-08-29,2,5303.3349609375
1983,IA,2020-08-29,3,5639.1240234375
1984,IA,2020-09-05,0,4050.1328125
1985,IA,2020-09-05,1,3574.333984375
1986,IA,2020-09-05,2,3473.9755859375
1987,IA,2020-09-05,3,3438.517578125
1988,IA,2020-09-12,0,854.3056640625
1989,IA,2020-09-12,1,313.28857421875
1990,IA,2020-09-12,2,51.54541015625
1991,IA,2020-09-12,3,385.52490234375
1992,IA,2020-09-19,0,193.7236328125
1993,IA,2020-09-19,1,91.357421875
1994,IA,2020-09-19,2,78.7333984375
1995,IA,2020-09-19,3,811.353515625
1996,IA,2020-09-26,0,1765.57421875
1997,IA,2020-09-26,1,2169.201171875
1998,IA,2020-09-26,2,1629.6689453125
1999,IA,2020-09-26,3,1411.2392578125
2000,IA,2020-10-03,0,1702.7490234375
2001,IA,2020-10-03,1,1403.041015625
2002,IA,2020-10-03,2,1359.095703125
2003,IA,2020-10-03,3,3925.228515625
2004,IA,2020-10-10,0,884.87109375
2005,IA,2020-10-10,1,852.3955078125
2006,IA,2020-10-10,2,4273.1015625
2007,IA,2020-10-10,3,12060.8349609375
2008,IA,2020-10-17,0,1561.3310546875
2009,IA,2020-10-17,1,3158.5654296875
2010,IA,2020-10-17,2,10617.9404296875
2011,IA,2020-10-17,3,21848.49609375
2012,IA,2020-10-24,0,3129.765625
2013,IA,2020-10-24,1,10309.69921875
2014,IA,2020-10-24,2,21130.884765625
2015,IA,2020-10-24,3,12892.0185546875
2016,IA,2020-10-31,0,4857.982421875
2017,IA,2020-10-31,1,13293.15234375
2018,IA,2020-10-31,2,3103.771484375
2019,IA,2020-10-31,3,6034.951171875
2020,IA,2020-11-07,0,13884.26953125
2021,IA,2020-11-07,1,4020.453125
2022,IA,2020-11-07,2,4849.37890625
2023,IA,2020-11-07,3,6961.9609375
2024,IA,2020-11-14,0,20239.46484375
2025,IA,2020-11-14,1,35659.02734375
2026,IA,2020-11-14,2,42831.8984375
2027,IA,2020-11-14,3,50050.25
2028,IA,2020-11-21,0,16254.9296875
2029,IA,2020-11-21,1,19448.14453125
2030,IA,2020-11-21,2,24376.1796875
2031,IA,2020-11-21,3,23858.16796875
2032,IA,2020-11-28,0,6862.0234375
2033,IA,2020-11-28,1,9307.25
2034,IA,2020-11-28,2,7463.3671875
2035,IA,2020-11-28,3,10704.11328125
2036,IA,2020-12-05,0,7289.505859375
2037,IA,2020-12-05,1,5885.076171875
2038,IA,2020-12-05,2,9573.970703125
2039,IA,2020-12-05,3,8057.341796875
2040,IA,2020-12-12,0,2212.2900390625
2041,IA,2020-12-12,1,5147.9228515625
2042,IA,2020-12-12,2,3027.9765625
2043,IA,2020-12-12,3,543.705078125
2044,IA,2020-12-19,0,5913.048828125
2045,IA,2020-12-19,1,4461.955078125
2046,IA,2020-12-19,2,1174.93359375
2047,IA,2020-12-19,3,4896.4580078125
2048,KS,2020-05-16,0,449.1639404296875
2049,KS,2020-05-16,1,609.523193359375
2050,KS,2020-05-16,2,602.5439453125
2051,KS,2020-05-16,3,574.3697509765625
2052,KS,2020-05-23,0,87.20831298828125
2053,KS,2020-05-23,1,62.567138671875
2054,KS,2020-05-23,2,15.9141845703125
2055,KS,2020-05-23,3,432.57183837890625
2056,KS,2020-05-30,0,2.501708984375
2057,KS,2020-05-30,1,34.8260498046875
2058,KS,2020-05-30,2,479.88427734375
2059,KS,2020-05-30,3,936.8147583007812
2060,KS,2020-06-06,0,69.8345947265625
2061,KS,2020-06-06,1,526.535400390625
2062,KS,2020-06-06,2,994.5993041992188
2063,KS,2020-06-06,3,1779.454833984375
2064,KS,2020-06-13,0,410.0269775390625
2065,KS,2020-06-13,1,846.2401123046875
2066,KS,2020-06-13,2,1607.7733154296875
2067,KS,2020-06-13,3,2091.1972045898438
2068,KS,2020-06-20,0,509.89923095703125
2069,KS,2020-06-20,1,1192.9173583984375
2070,KS,2020-06-20,2,1618.5074462890625
2071,KS,2020-06-20,3,1812.7490234375
2072,KS,2020-06-27,0,836.1031494140625
2073,KS,2020-06-27,1,1160.4681396484375
2074,KS,2020-06-27,2,1312.0777587890625
2075,KS,2020-06-27,3,1571.2950439453125
2076,KS,2020-07-04,0,511.1162109375
2077,KS,2020-07-04,1,380.702880859375
2078,KS,2020-07-04,2,404.613525390625
2079,KS,2020-07-04,3,509.46923828125
2080,KS,2020-07-11,0,256.71044921875
2081,KS,2020-07-11,1,402.362548828125
2082,KS,2020-07-11,2,1457.0380859375
2083,KS,2020-07-11,3,1355.53955078125
2084,KS,2020-07-18,0,283.169189453125
2085,KS,2020-07-18,1,1261.49853515625
2086,KS,2020-07-18,2,1121.2607421875
2087,KS,2020-07-18,3,574.43701171875
2088,KS,2020-07-25,0,1330.384765625
2089,KS,2020-07-25,1,1288.44287109375
2090,KS,2020-07-25,2,882.1826171875
2091,KS,2020-07-25,3,926.06201171875
2092,KS,2020-08-01,0,397.076416015625
2093,KS,2020-08-01,1,244.055419921875
2094,KS,2020-08-01,2,331.259521484375
2095,KS,2020-08-01,3,1075.0595703125
2096,KS,2020-08-08,0,213.67236328125
2097,KS,2020-08-08,1,268.12060546875
2098,KS,2020-08-08,2,976.109619140625
2099,KS,2020-08-08,3,810.970947265625
2100,KS,2020-08-15,0,236.11376953125
2101,KS,2020-08-15,1,316.15625
2102,KS,2020-08-15,2,12.80029296875
2103,KS,2020-08-15,3,1210.470703125
2104,KS,2020-08-22,0,1362.656494140625
2105,KS,2020-08-22,1,1188.249755859375
2106,KS,2020-08-22,2,91.28271484375
2107,KS,2020-08-22,3,843.508056640625
2108,KS,2020-08-29,0,81.0634765625
2109,KS,2020-08-29,1,1511.06591796875
2110,KS,2020-08-29,2,1002.3173828125
2111,KS,2020-08-29,3,697.86474609375
2112,KS,2020-09-05,0,1682.2353515625
2113,KS,2020-09-05,1,1138.88720703125
2114,KS,2020-09-05,2,583.6318359375
2115,KS,2020-09-05,3,659.58544921875
2116,KS,2020-09-12,0,226.067138671875
2117,KS,2020-09-12,1,1579.22607421875
2118,KS,2020-09-12,2,465.21240234375
2119,KS,2020-09-12,3,727.973876953125
2120,KS,2020-09-19,0,1840.35546875
2121,KS,2020-09-19,1,671.5947265625
2122,KS,2020-09-19,2,873.68017578125
2123,KS,2020-09-19,3,1337.848388671875
2124,KS,2020-09-26,0,1452.260009765625
2125,KS,2020-09-26,1,1854.82958984375
2126,KS,2020-09-26,2,2455.2314453125
2127,KS,2020-09-26,3,3110.74072265625
2128,KS,2020-10-03,0,1804.31298828125
2129,KS,2020-10-03,1,2435.58056640625
2130,KS,2020-10-03,2,3078.103271484375
2131,KS,2020-10-03,3,5927.07275390625
2132,KS,2020-10-10,0,2230.203369140625
2133,KS,2020-10-10,1,2895.85205078125
2134,KS,2020-10-10,2,5735.410400390625
2135,KS,2020-10-10,3,9982.5615234375
2136,KS,2020-10-17,0,2312.9443359375
2137,KS,2020-10-17,1,5081.9326171875
2138,KS,2020-10-17,2,9332.7412109375
2139,KS,2020-10-17,3,14341.3515625
2140,KS,2020-10-24,0,4434.9150390625
2141,KS,2020-10-24,1,8585.02001953125
2142,KS,2020-10-24,2,13558.20751953125
2143,KS,2020-10-24,3,15267.46044921875
2144,KS,2020-10-31,0,8087.9697265625
2145,KS,2020-10-31,1,13004.228515625
2146,KS,2020-10-31,2,14745.92822265625
2147,KS,2020-10-31,3,13671.10693359375
2148,KS,2020-11-07,0,14335.59912109375
2149,KS,2020-11-07,1,16136.4404296875
2150,KS,2020-11-07,2,15091.4384765625
2151,KS,2020-11-07,3,12392.34716796875
2152,KS,2020-11-14,0,13273.388671875
2153,KS,2020-11-14,1,12134.4296875
2154,KS,2020-11-14,2,9440.6494140625
2155,KS,2020-11-14,3,10886.6015625
2156,KS,2020-11-21,0,11248.625
2157,KS,2020-11-21,1,8384.20263671875
2158,KS,2020-11-21,2,9604.56640625
2159,KS,2020-11-21,3,7563.7294921875
2160,KS,2020-11-28,0,8888.32373046875
2161,KS,2020-11-28,1,10229.970703125
2162,KS,2020-11-28,2,8281.64404296875
2163,KS,2020-11-28,3,2356.46875
2164,KS,2020-12-05,0,11630.439453125
