,state,date,h,mae
50,AL,2020-08-08,2,1797.5289999999995
51,AL,2020-08-08,3,365.6210000000001
52,AL,2020-08-15,0,3415.228
53,AL,2020-08-15,1,6269.564
54,AL,2020-08-15,2,4620.244000000001
55,AL,2020-08-15,3,4727.224
56,AL,2020-08-22,0,3453.33
57,AL,2020-08-22,1,1523.3140000000003
58,AL,2020-08-22,2,1536.2690000000002
59,AL,2020-08-22,3,2103.151
60,AL,2020-08-29,0,2653.24
61,AL,2020-08-29,1,4203.751
62,AL,2020-08-29,2,5323.974
63,AL,2020-08-29,3,6022.947
64,AL,2020-09-05,0,1418.7349999999997
65,AL,2020-09-05,1,2788.668
66,AL,2020-09-05,2,4646.762000000001
67,AL,2020-09-05,3,5094.883
68,AL,2020-09-12,0,880.156
69,AL,2020-09-12,1,2417.5550000000003
70,AL,2020-09-12,2,2695.134
71,AL,2020-09-12,3,2243.407
72,AL,2020-09-19,0,1324.5519999999997
73,AL,2020-09-19,1,1281.844000000001
74,AL,2020-09-19,2,670.2960000000003
75,AL,2020-09-19,3,1490.2379999999994
76,AL,2020-09-26,0,286.2669999999998
77,AL,2020-09-26,1,644.3559999999998
78,AL,2020-09-26,2,19.432999999999993
79,AL,2020-09-26,3,3777.928999999999
80,AL,2020-10-03,0,398.9539999999997
81,AL,2020-10-03,1,1689.8769999999986
82,AL,2020-10-03,2,6290.053
83,AL,2020-10-03,3,4606.3679999999995
84,AL,2020-10-10,0,1551.8010000000004
85,AL,2020-10-10,1,6380.8
86,AL,2020-10-10,2,4944.137
87,AL,2020-10-10,3,5348.868
88,AL,2020-10-17,0,4384.558999999999
89,AL,2020-10-17,1,2580.7610000000004
90,AL,2020-10-17,2,2704.184
91,AL,2020-10-17,3,4986.692
92,AL,2020-10-24,0,2224.898
93,AL,2020-10-24,1,2337.3510000000015
94,AL,2020-10-24,2,4665.279
95,AL,2020-10-24,3,6913.030999999999
96,AL,2020-10-31,0,191.86999999999898
97,AL,2020-10-31,1,1003.0990000000002
98,AL,2020-10-31,2,1901.7709999999988
99,AL,2020-10-31,3,828.3499999999985
100,AL,2020-11-07,0,2795.9789999999994
101,AL,2020-11-07,1,5323.003000000001
102,AL,2020-11-07,2,4566.045
103,AL,2020-11-07,3,12481.004
104,AL,2020-11-14,0,1120.7739999999994
105,AL,2020-11-14,1,5130.3089999999975
106,AL,2020-11-14,2,1134.0830000000024
107,AL,2020-11-14,3,4324.284999999996
108,AL,2020-11-21,0,1590.9689999999973
109,AL,2020-11-21,1,5390.643
110,AL,2020-11-21,2,6527.027999999998
111,AL,2020-11-21,3,6071.413999999997
112,AL,2020-11-28,0,9906.014000000001
113,AL,2020-11-28,1,13384.051
114,AL,2020-11-28,2,15845.194
115,AL,2020-11-28,3,12673.589
116,AL,2020-12-05,0,49.89900000000489
117,AL,2020-12-05,1,3692.3179999999993
118,AL,2020-12-05,2,14041.593999999997
119,AL,2020-12-05,3,20368.089999999997
120,AL,2020-12-12,0,654.7860000000001
121,AL,2020-12-12,1,5717.73
122,AL,2020-12-12,2,6546.438000000002
123,AL,2020-12-12,3,6874.643000000004
124,AL,2020-12-19,0,23554.0
125,AL,2020-12-19,1,26000.0
126,AL,2020-12-19,2,29692.0
127,AL,2020-12-19,3,21531.0
128,AK,2020-05-16,0,1.022000000000002
129,AK,2020-05-16,1,6.417999999999999
130,AK,2020-05-16,2,97.932
131,AK,2020-05-16,3,101.054
132,AK,2020-05-23,0,18.495
133,AK,2020-05-23,1,118.117
134,AK,2020-05-23,2,131.985
135,AK,2020-05-23,3,111.142
136,AK,2020-05-30,0,16.981000000000023
137,AK,2020-05-30,1,273.562
138,AK,2020-05-30,2,1100.6580000000001
139,AK,2020-05-30,3,3619.712
140,AK,2020-06-06,0,73.63499999999999
141,AK,2020-06-06,1,357.81500000000005
142,AK,2020-06-06,2,935.501
143,AK,2020-06-06,3,2326.11
144,AK,2020-06-13,0,76.44899999999998
145,AK,2020-06-13,1,102.58100000000002
146,AK,2020-06-13,2,93.38300000000004
147,AK,2020-06-13,3,290.5139999999999
148,AK,2020-06-20,0,55.978999999999985
149,AK,2020-06-20,1,187.412
150,AK,2020-06-20,2,193.154
151,AK,2020-06-20,3,379.197
152,AK,2020-06-27,0,67.36899999999997
153,AK,2020-06-27,1,5.397999999999968
154,AK,2020-06-27,2,66.644
155,AK,2020-06-27,3,97.71000000000004
156,AK,2020-07-04,0,108.25099999999998
157,AK,2020-07-04,1,129.95000000000005
158,AK,2020-07-04,2,246.59400000000005
159,AK,2020-07-04,3,623.5529999999999
160,AK,2020-07-11,0,111.56200000000001
161,AK,2020-07-11,1,227.36699999999996
162,AK,2020-07-11,2,560.2349999999999
163,AK,2020-07-11,3,1924.8890000000001
164,AK,2020-07-18,0,31.178999999999974
165,AK,2020-07-18,1,30.684999999999945
166,AK,2020-07-18,2,863.6019999999999
167,AK,2020-07-18,3,1520.65
168,AK,2020-07-25,0,331.87300000000005
169,AK,2020-07-25,1,1481.7620000000002
170,AK,2020-07-25,2,2696.416
171,AK,2020-07-25,3,4798.076999999999
172,AK,2020-08-01,0,464.716
173,AK,2020-08-01,1,614.5169999999998
174,AK,2020-08-01,2,868.1419999999998
175,AK,2020-08-01,3,1193.591
176,AK,2020-08-08,0,164.887
177,AK,2020-08-08,1,234.688
178,AK,2020-08-08,2,294.65999999999997
179,AK,2020-08-08,3,308.543
180,AK,2020-08-15,0,33.67599999999993
181,AK,2020-08-15,1,55.111000000000104
182,AK,2020-08-15,2,110.54399999999998
183,AK,2020-08-15,3,96.83299999999997
184,AK,2020-08-22,0,43.86900000000003
185,AK,2020-08-22,1,29.49700000000007
186,AK,2020-08-22,2,93.41799999999995
187,AK,2020-08-22,3,101.67000000000002
188,AK,2020-08-29,0,15.84699999999998
189,AK,2020-08-29,1,88.89599999999996
190,AK,2020-08-29,2,103.79299999999995
191,AK,2020-08-29,3,256.886
192,AK,2020-09-05,0,79.68600000000004
193,AK,2020-09-05,1,154.077
194,AK,2020-09-05,2,104.19699999999989
195,AK,2020-09-05,3,66.75100000000009
196,AK,2020-09-12,0,18.430999999999926
197,AK,2020-09-12,1,92.35800000000006
198,AK,2020-09-12,2,209.06299999999987
199,AK,2020-09-12,3,412.688
200,AK,2020-09-19,0,19.31700000000012
201,AK,2020-09-19,1,85.30599999999993
202,AK,2020-09-19,2,236.264
203,AK,2020-09-19,3,227.61599999999999
204,AK,2020-09-26,0,174.14300000000003
205,AK,2020-09-26,1,231.981
206,AK,2020-09-26,2,534.8420000000001
207,AK,2020-09-26,3,926.7449999999999
208,AK,2020-10-03,0,144.17399999999998
209,AK,2020-10-03,1,159.87099999999987
210,AK,2020-10-03,2,263.28499999999985
211,AK,2020-10-03,3,1010.3029999999999
212,AK,2020-10-10,0,318.539
213,AK,2020-10-10,1,629.5770000000002
214,AK,2020-10-10,2,506.38599999999997
215,AK,2020-10-10,3,1772.937
216,AK,2020-10-17,0,171.80700000000002
217,AK,2020-10-17,1,1018.4350000000002
218,AK,2020-10-17,2,842.9610000000002
219,AK,2020-10-17,3,1320.0169999999998
220,AK,2020-10-24,0,255.8699999999999
221,AK,2020-10-24,1,1728.3149999999996
222,AK,2020-10-24,2,3349.7799999999997
223,AK,2020-10-24,3,6824.235000000001
224,AK,2020-10-31,0,445.8140000000003
225,AK,2020-10-31,1,635.1180000000004
226,AK,2020-10-31,2,1850.3629999999994
227,AK,2020-10-31,3,3697.7840000000006
228,AK,2020-11-07,0,171.42000000000007
229,AK,2020-11-07,1,425.7420000000002
230,AK,2020-11-07,2,1302.0969999999998
231,AK,2020-11-07,3,2018.8010000000004
232,AK,2020-11-14,0,927.1219999999994
233,AK,2020-11-14,1,2141.6539999999995
234,AK,2020-11-14,2,3239.2760000000007
235,AK,2020-11-14,3,6048.237999999999
236,AK,2020-11-21,0,347.4960000000001
237,AK,2020-11-21,1,816.125
238,AK,2020-11-21,2,43.31500000000051
239,AK,2020-11-21,3,1221.004
240,AK,2020-11-28,0,638.473
241,AK,2020-11-28,1,89.44799999999941
242,AK,2020-11-28,2,1269.6279999999997
243,AK,2020-11-28,3,2877.5920000000006
244,AK,2020-12-05,0,1485.5470000000005
245,AK,2020-12-05,1,3403.5470000000005
246,AK,2020-12-05,2,5800.878999999999
247,AK,2020-12-05,3,6461.178
248,AK,2020-12-12,0,798.576
249,AK,2020-12-12,1,1816.7239999999997
250,AK,2020-12-12,2,954.2080000000001
251,AK,2020-12-12,3,872.3999999999996
252,AK,2020-12-19,0,187.1550000000002
253,AK,2020-12-19,1,1312.976
254,AK,2020-12-19,2,1519.591
255,AK,2020-12-19,3,1280.6570000000002
256,AZ,2020-05-16,0,191.61000000000013
257,AZ,2020-05-16,1,674.0790000000002
258,AZ,2020-05-16,2,3651.463
259,AZ,2020-05-16,3,6586.26
260,AZ,2020-05-23,0,1217.588
261,AZ,2020-05-23,1,4502.251
262,AZ,2020-05-23,2,7733.713
263,AZ,2020-05-23,3,14132.351999999999
264,AZ,2020-05-30,0,1206.9720000000007
265,AZ,2020-05-30,1,2023.009
266,AZ,2020-05-30,2,4755.277
267,AZ,2020-05-30,3,3598.2969999999987
268,AZ,2020-06-06,0,3499.487000000001
269,AZ,2020-06-06,1,8794.793999999998
270,AZ,2020-06-06,2,26568.425000000003
271,AZ,2020-06-06,3,64310.28899999999
272,AZ,2020-06-13,0,3550.947
273,AZ,2020-06-13,1,3374.6009999999987
274,AZ,2020-06-13,2,733.1179999999986
275,AZ,2020-06-13,3,8826.413
276,AZ,2020-06-20,0,6229.796000000002
277,AZ,2020-06-20,1,19341.551
278,AZ,2020-06-20,2,48523.53599999999
279,AZ,2020-06-20,3,100397.64600000001
280,AZ,2020-06-27,0,4004.275999999998
281,AZ,2020-06-27,1,13592.850999999995
282,AZ,2020-06-27,2,32125.736000000004
283,AZ,2020-06-27,3,54707.899999999994
284,AZ,2020-07-04,0,438.11399999999776
285,AZ,2020-07-04,1,6074.084999999999
286,AZ,2020-07-04,2,11820.169999999998
287,AZ,2020-07-04,3,17696.659
288,AZ,2020-07-11,0,1328.829999999998
289,AZ,2020-07-11,1,3588.877999999997
290,AZ,2020-07-11,2,5393.858
291,AZ,2020-07-11,3,13960.811000000002
292,AZ,2020-07-18,0,13.691999999999098
293,AZ,2020-07-18,1,441.979000000003
294,AZ,2020-07-18,2,5613.892000000002
295,AZ,2020-07-18,3,7081.027999999998
296,AZ,2020-07-25,0,1222.3720000000012
297,AZ,2020-07-25,1,4186.460999999999
298,AZ,2020-07-25,2,4969.5470000000005
299,AZ,2020-07-25,3,4917.594999999999
300,AZ,2020-08-01,0,4594.440999999997
301,AZ,2020-08-01,1,5053.921000000002
302,AZ,2020-08-01,2,4801.903999999999
303,AZ,2020-08-01,3,5514.218000000001
304,AZ,2020-08-08,0,1229.6439999999993
305,AZ,2020-08-08,1,2066.3219999999997
306,AZ,2020-08-08,2,1480.8829999999998
307,AZ,2020-08-08,3,3038.087
308,AZ,2020-08-15,0,758.4060000000009
309,AZ,2020-08-15,1,306.9960000000001
310,AZ,2020-08-15,2,2075.2239999999997
311,AZ,2020-08-15,3,1064.734
312,AZ,2020-08-22,0,425.33600000000024
313,AZ,2020-08-22,1,2228.359
314,AZ,2020-08-22,2,1234.7440000000001
315,AZ,2020-08-22,3,4454.463
316,AZ,2020-08-29,0,1640.27
317,AZ,2020-08-29,1,686.691
318,AZ,2020-08-29,2,3967.619
319,AZ,2020-08-29,3,2141.266
320,AZ,2020-09-05,0,1615.612
321,AZ,2020-09-05,1,912.3490000000002
322,AZ,2020-09-05,2,1638.75
323,AZ,2020-09-05,3,1947.3469999999998
324,AZ,2020-09-12,0,2581.6839999999997
325,AZ,2020-09-12,1,731.0410000000002
326,AZ,2020-09-12,2,1238.167
327,AZ,2020-09-12,3,2376.23
328,AZ,2020-09-19,0,1307.1479999999992
329,AZ,2020-09-19,1,1733.9760000000006
330,AZ,2020-09-19,2,1739.4089999999997
331,AZ,2020-09-19,3,2156.1769999999997
332,AZ,2020-09-26,0,725.6439999999998
333,AZ,2020-09-26,1,2117.661
334,AZ,2020-09-26,2,3324.636
335,AZ,2020-09-26,3,4358.134
336,AZ,2020-10-03,0,1369.0410000000002
337,AZ,2020-10-03,1,2366.8380000000006
338,AZ,2020-10-03,2,3242.853
339,AZ,2020-10-03,3,6036.168
340,AZ,2020-10-10,0,31.407000000000153
341,AZ,2020-10-10,1,808.3230000000003
342,AZ,2020-10-10,2,207.121000000001
343,AZ,2020-10-10,3,1198.0390000000007
344,AZ,2020-10-17,0,446.96800000000076
345,AZ,2020-10-17,1,507.66400000000067
346,AZ,2020-10-17,2,111.83799999999974
347,AZ,2020-10-17,3,371.4100000000017
348,AZ,2020-10-24,0,694.4719999999998
349,AZ,2020-10-24,1,523.5990000000002
350,AZ,2020-10-24,2,1284.562
351,AZ,2020-10-24,3,3009.513999999999
352,AZ,2020-10-31,0,2210.8189999999995
353,AZ,2020-10-31,1,4235.506000000001
354,AZ,2020-10-31,2,7255.43
355,AZ,2020-10-31,3,17707.667
356,AZ,2020-11-07,0,1055.7419999999984
357,AZ,2020-11-07,1,86.22000000000116
358,AZ,2020-11-07,2,2806.098000000002
359,AZ,2020-11-07,3,5980.256999999998
360,AZ,2020-11-14,0,1362.1460000000006
361,AZ,2020-11-14,1,318.16899999999805
362,AZ,2020-11-14,2,1129.8150000000023
363,AZ,2020-11-14,3,7179.124000000011
364,AZ,2020-11-21,0,8055.436999999998
365,AZ,2020-11-21,1,17932.626000000004
366,AZ,2020-11-21,2,37899.763999999996
367,AZ,2020-11-21,3,77370.04800000001
368,AZ,2020-11-28,0,7645.731
369,AZ,2020-11-28,1,10395.108999999997
370,AZ,2020-11-28,2,6559.404999999999
371,AZ,2020-11-28,3,1750.1730000000025
372,AZ,2020-12-05,0,3098.964
373,AZ,2020-12-05,1,15703.986999999994
374,AZ,2020-12-05,2,35190.307
375,AZ,2020-12-05,3,58758.941000000006
376,AZ,2020-12-12,0,8259.036
377,AZ,2020-12-12,1,20550.562999999995
378,AZ,2020-12-12,2,34003.921
379,AZ,2020-12-12,3,29374.90400000001
380,AZ,2020-12-19,0,44810.0
381,AZ,2020-12-19,1,46109.0
382,AZ,2020-12-19,2,68195.0
383,AZ,2020-12-19,3,59556.0
384,AR,2020-05-16,0,461.5529999999999
385,AR,2020-05-16,1,356.337
386,AR,2020-05-16,2,998.3589999999999
387,AR,2020-05-16,3,1553.5079999999998
388,AR,2020-05-23,0,450.5790000000002
389,AR,2020-05-23,1,571.6909999999998
390,AR,2020-05-23,2,1419.2129999999997
391,AR,2020-05-23,3,4390.674999999999
392,AR,2020-05-30,0,211.7929999999999
393,AR,2020-05-30,1,397.7689999999998
394,AR,2020-05-30,2,680.4609999999998
395,AR,2020-05-30,3,1552.0389999999998
396,AR,2020-06-06,0,368.3220000000001
397,AR,2020-06-06,1,545.6700000000001
398,AR,2020-06-06,2,804.5599999999995
399,AR,2020-06-06,3,3227.339
400,AR,2020-06-13,0,687.3400000000001
401,AR,2020-06-13,1,906.0239999999994
402,AR,2020-06-13,2,3219.795
403,AR,2020-06-13,3,5707.860000000001
404,AR,2020-06-20,0,306.08100000000013
405,AR,2020-06-20,1,658.402
406,AR,2020-06-20,2,868.4830000000002
407,AR,2020-06-20,3,2213.902
408,AR,2020-06-27,0,376.04599999999937
409,AR,2020-06-27,1,244.89899999999943
410,AR,2020-06-27,2,1080.6459999999988
411,AR,2020-06-27,3,1572.1269999999995
412,AR,2020-07-04,0,1039.0029999999997
413,AR,2020-07-04,1,902.6009999999997
414,AR,2020-07-04,2,1458.3049999999998
415,AR,2020-07-04,3,726.067
416,AR,2020-07-11,0,120.54600000000028
417,AR,2020-07-11,1,236.6930000000002
418,AR,2020-07-11,2,1678.9209999999994
419,AR,2020-07-11,3,2883.487000000001
420,AR,2020-07-18,0,159.40200000000004
421,AR,2020-07-18,1,1082.9439999999995
422,AR,2020-07-18,2,1857.058000000001
423,AR,2020-07-18,3,5949.942999999999
424,AR,2020-07-25,0,119.2539999999999
425,AR,2020-07-25,1,322.15400000000045
426,AR,2020-07-25,2,2052.433
427,AR,2020-07-25,3,2025.1639999999998
428,AR,2020-08-01,0,1020.018
429,AR,2020-08-01,1,708.6720000000005
430,AR,2020-08-01,2,207.13700000000017
431,AR,2020-08-01,3,280.42999999999984
432,AR,2020-08-08,0,1214.1889999999994
433,AR,2020-08-08,1,107.90499999999975
434,AR,2020-08-08,2,125.69799999999987
435,AR,2020-08-08,3,492.57400000000007
436,AR,2020-08-15,0,2259.6710000000003
437,AR,2020-08-15,1,2945.799
438,AR,2020-08-15,2,3519.404
439,AR,2020-08-15,3,4498.158
440,AR,2020-08-22,0,304.6909999999998
441,AR,2020-08-22,1,546.8620000000001
442,AR,2020-08-22,2,399.6390000000001
443,AR,2020-08-22,3,652.3130000000001
444,AR,2020-08-29,0,378.4290000000001
445,AR,2020-08-29,1,61.62299999999959
446,AR,2020-08-29,2,60.86799999999948
447,AR,2020-08-29,3,337.7049999999999
448,AR,2020-09-05,0,1387.502
449,AR,2020-09-05,1,2362.494
450,AR,2020-09-05,2,2903.9170000000004
451,AR,2020-09-05,3,3374.5899999999997
452,AR,2020-09-12,0,530.9789999999994
453,AR,2020-09-12,1,568.1240000000007
454,AR,2020-09-12,2,411.40899999999965
455,AR,2020-09-12,3,91.16499999999996
456,AR,2020-09-19,0,1959.1250000000005
457,AR,2020-09-19,1,2750.474
458,AR,2020-09-19,2,3149.888
459,AR,2020-09-19,3,3972.948
460,AR,2020-09-26,0,2297.661000000001
461,AR,2020-09-26,1,4796.531000000001
462,AR,2020-09-26,2,7491.284
463,AR,2020-09-26,3,10818.427
464,AR,2020-10-03,0,790.7830000000004
465,AR,2020-10-03,1,1838.0389999999998
466,AR,2020-10-03,2,2928.585
467,AR,2020-10-03,3,3169.2749999999996
468,AR,2020-10-10,0,439.4989999999998
469,AR,2020-10-10,1,1175.723
470,AR,2020-10-10,2,1036.7199999999993
471,AR,2020-10-10,3,2597.469
472,AR,2020-10-17,0,1248.1939999999995
473,AR,2020-10-17,1,1526.0880000000006
474,AR,2020-10-17,2,3388.755
475,AR,2020-10-17,3,6081.534000000001
476,AR,2020-10-24,0,584.7280000000001
477,AR,2020-10-24,1,2379.7260000000006
478,AR,2020-10-24,2,4957.863
479,AR,2020-10-24,3,4883.962
480,AR,2020-10-31,0,641.9619999999995
481,AR,2020-10-31,1,225.91600000000108
482,AR,2020-10-31,2,2100.179
483,AR,2020-10-31,3,5462.842000000001
484,AR,2020-11-07,0,3012.2690000000002
485,AR,2020-11-07,1,3149.2909999999993
486,AR,2020-11-07,2,2276.3500000000004
487,AR,2020-11-07,3,4699.336000000001
488,AR,2020-11-14,0,122.36599999999999
489,AR,2020-11-14,1,2365.5070000000014
490,AR,2020-11-14,2,1818.3349999999991
491,AR,2020-11-14,3,4660.977000000003
492,AR,2020-11-21,0,1329.8269999999993
493,AR,2020-11-21,1,1179.1540000000005
494,AR,2020-11-21,2,962.4899999999998
495,AR,2020-11-21,3,947.614999999998
496,AR,2020-11-28,0,6615.141
497,AR,2020-11-28,1,8433.079999999998
498,AR,2020-11-28,2,10416.139
499,AR,2020-11-28,3,9117.843
500,AR,2020-12-05,0,8223.788
501,AR,2020-12-05,1,16951.979
502,AR,2020-12-05,2,31911.295000000006
503,AR,2020-12-05,3,43557.138000000006
504,AR,2020-12-12,0,2290.202000000001
505,AR,2020-12-12,1,5503.705999999998
506,AR,2020-12-12,2,2895.66
507,AR,2020-12-12,3,917.3389999999999
508,AR,2020-12-19,0,994.9549999999999
509,AR,2020-12-19,1,6844.277
510,AR,2020-12-19,2,11381.028999999999
511,AR,2020-12-19,3,10710.841
512,CA,2020-05-16,0,3093.3369999999995
513,CA,2020-05-16,1,7348.640000000001
514,CA,2020-05-16,2,9187.811999999998
515,CA,2020-05-16,3,12073.503
516,CA,2020-05-23,0,5573.1939999999995
517,CA,2020-05-23,1,7305.496999999999
518,CA,2020-05-23,2,10071.467
519,CA,2020-05-23,3,13626.572
520,CA,2020-05-30,0,545.1820000000007
521,CA,2020-05-30,1,227.45800000000236
522,CA,2020-05-30,2,141.43399999999747
523,CA,2020-05-30,3,3908.150999999998
524,CA,2020-06-06,0,3288.543999999998
525,CA,2020-06-06,1,5952.273000000001
526,CA,2020-06-06,2,14630.625
527,CA,2020-06-06,3,19136.132999999998
528,CA,2020-06-13,0,5418.545000000002
529,CA,2020-06-13,1,15028.045000000002
530,CA,2020-06-13,2,20838.875
531,CA,2020-06-13,3,42580.599
532,CA,2020-06-20,0,8003.986000000004
533,CA,2020-06-20,1,10302.215999999997
534,CA,2020-06-20,2,27996.465000000004
535,CA,2020-06-20,3,16006.482999999993
536,CA,2020-06-27,0,6405.68
537,CA,2020-06-27,1,23038.686999999998
538,CA,2020-06-27,2,9719.127
539,CA,2020-06-27,3,90.85599999999977
540,CA,2020-07-04,0,15657.574999999997
541,CA,2020-07-04,1,983.7419999999984
542,CA,2020-07-04,2,10205.356
543,CA,2020-07-04,3,36867.18299999999
544,CA,2020-07-11,0,6084.866999999998
545,CA,2020-07-11,1,4388.877999999997
546,CA,2020-07-11,2,8337.55799999999
547,CA,2020-07-11,3,30808.843000000008
548,CA,2020-07-18,0,17306.615000000005
549,CA,2020-07-18,1,15206.295000000006
550,CA,2020-07-18,2,5821.387000000002
551,CA,2020-07-18,3,23146.770999999993
552,CA,2020-07-25,0,12173.014999999992
553,CA,2020-07-25,1,4585.784
554,CA,2020-07-25,2,24273.884
555,CA,2020-07-25,3,9736.186999999998
556,CA,2020-08-01,0,3407.158000000003
557,CA,2020-08-01,1,26284.026000000005
558,CA,2020-08-01,2,14783.392000000003
559,CA,2020-08-01,3,10141.328999999998
560,CA,2020-08-08,0,27636.58
561,CA,2020-08-08,1,17945.266999999996
562,CA,2020-08-08,2,14775.167000000001
563,CA,2020-08-08,3,14573.740000000002
564,CA,2020-08-15,0,6393.263000000006
565,CA,2020-08-15,1,15805.559999999998
566,CA,2020-08-15,2,21005.889000000003
567,CA,2020-08-15,3,33889.478
568,CA,2020-08-22,0,5621.175000000003
569,CA,2020-08-22,1,8735.142
570,CA,2020-08-22,2,4605.389999999999
571,CA,2020-08-22,3,9333.579
572,CA,2020-08-29,0,8856.835
573,CA,2020-08-29,1,5494.565000000002
574,CA,2020-08-29,2,10760.755000000001
575,CA,2020-08-29,3,13571.846
576,CA,2020-09-05,0,817.1899999999987
577,CA,2020-09-05,1,4426.844000000001
578,CA,2020-09-05,2,7683.422000000002
579,CA,2020-09-05,3,8083.982
580,CA,2020-09-12,0,5118.130999999998
581,CA,2020-09-12,1,8574.306
582,CA,2020-09-12,2,9208.063
583,CA,2020-09-12,3,12024.295999999998
584,CA,2020-09-19,0,2379.5020000000004
585,CA,2020-09-19,1,1805.3509999999987
586,CA,2020-09-19,2,3734.4689999999973
587,CA,2020-09-19,3,2678.3359999999993
588,CA,2020-09-26,0,1522.4500000000007
589,CA,2020-09-26,1,4030.7030000000013
590,CA,2020-09-26,2,3619.8410000000003
591,CA,2020-09-26,3,13372.916000000001
592,CA,2020-10-03,0,774.0590000000047
593,CA,2020-10-03,1,102.79499999999825
594,CA,2020-10-03,2,9123.061000000002
595,CA,2020-10-03,3,7517.929
596,CA,2020-10-10,0,376.78600000000006
597,CA,2020-10-10,1,9830.539
598,CA,2020-10-10,2,8500.932
599,CA,2020-10-10,3,17096.769000000004
600,CA,2020-10-17,0,13173.608999999997
601,CA,2020-10-17,1,13706.27
602,CA,2020-10-17,2,24117.108
603,CA,2020-10-17,3,41869.070999999996
604,CA,2020-10-24,0,4861.995999999999
605,CA,2020-10-24,1,12747.035000000003
606,CA,2020-10-24,2,27648.372000000003
607,CA,2020-10-24,3,54112.71
608,CA,2020-10-31,0,7793.769999999997
609,CA,2020-10-31,1,20055.739
610,CA,2020-10-31,2,43606.761
611,CA,2020-10-31,3,49110.364
612,CA,2020-11-07,0,7207.9259999999995
613,CA,2020-11-07,1,20838.428
614,CA,2020-11-07,2,12047.515000000014
615,CA,2020-11-07,3,22277.031999999992
616,CA,2020-11-14,0,7763.698999999993
617,CA,2020-11-14,1,14643.11499999999
618,CA,2020-11-14,2,26768.169999999984
619,CA,2020-11-14,3,35804.831000000035
620,CA,2020-11-21,0,3977.243000000002
621,CA,2020-11-21,1,1984.7390000000014
622,CA,2020-11-21,2,25806.917000000016
623,CA,2020-11-21,3,34484.97499999998
624,CA,2020-11-28,0,38045.871
625,CA,2020-11-28,1,97206.23899999999
626,CA,2020-11-28,2,161036.348
627,CA,2020-11-28,3,123306.473
628,CA,2020-12-05,0,4953.777000000031
629,CA,2020-12-05,1,25369.23999999999
630,CA,2020-12-05,2,190322.901
631,CA,2020-12-05,3,417992.525
632,CA,2020-12-12,0,12962.19199999998
633,CA,2020-12-12,1,100103.18199999997
634,CA,2020-12-12,2,238209.30500000005
635,CA,2020-12-12,3,383947.78
636,CA,2020-12-19,0,278052.998
637,CA,2020-12-19,1,267947.0
638,CA,2020-12-19,2,286705.0
639,CA,2020-12-19,3,284601.0
640,CO,2020-05-16,0,98.20199999999977
641,CO,2020-05-16,1,104.29200000000014
642,CO,2020-05-16,2,126.6869999999999
643,CO,2020-05-16,3,630.3979999999999
644,CO,2020-05-23,0,314.895
645,CO,2020-05-23,1,199.9670000000001
646,CO,2020-05-23,2,161.8349999999998
647,CO,2020-05-23,3,143.548
648,CO,2020-05-30,0,567.8779999999997
649,CO,2020-05-30,1,1236.6680000000001
650,CO,2020-05-30,2,1230.877
651,CO,2020-05-30,3,1154.906
652,CO,2020-06-06,0,40.833000000000084
