,state,date,h,mae
102,AL,2020-11-07,2,2.8810000000000144
103,AL,2020-11-07,3,181.33599999999998
104,AL,2020-11-14,0,63.65299999999999
105,AL,2020-11-14,1,58.35300000000001
106,AL,2020-11-14,2,101.99199999999999
107,AL,2020-11-14,3,31.524
108,AL,2020-11-21,0,65.88900000000001
109,AL,2020-11-21,1,105.82400000000001
110,AL,2020-11-21,2,11.786000000000001
111,AL,2020-11-21,3,43.37099999999998
112,AL,2020-11-28,0,134.11399999999998
113,AL,2020-11-28,1,53.86100000000002
114,AL,2020-11-28,2,124.22199999999998
115,AL,2020-11-28,3,133.231
116,AL,2020-12-05,0,23.69199999999998
117,AL,2020-12-05,1,5.670000000000016
118,AL,2020-12-05,2,49.774
119,AL,2020-12-05,3,245.026
120,AL,2020-12-12,0,8.183999999999969
121,AL,2020-12-12,1,18.31899999999996
122,AL,2020-12-12,2,159.04500000000002
123,AL,2020-12-12,3,30.28800000000001
124,AL,2020-12-19,0,294.222
125,AL,2020-12-19,1,185.62
126,AL,2020-12-19,2,425.944
127,AL,2020-12-19,3,819.109
128,AK,2020-05-16,0,0.6099999999999999
129,AK,2020-05-16,1,0.607
130,AK,2020-05-16,2,0.5730000000000001
131,AK,2020-05-16,3,1.3359999999999999
132,AK,2020-05-23,0,0.428
133,AK,2020-05-23,1,0.365
134,AK,2020-05-23,2,1.669
135,AK,2020-05-23,3,0.26999999999999996
136,AK,2020-05-30,0,0.6569999999999999
137,AK,2020-05-30,1,0.581
138,AK,2020-05-30,2,3.634
139,AK,2020-05-30,3,8.811
140,AK,2020-06-06,0,1.21
141,AK,2020-06-06,1,1.436
142,AK,2020-06-06,2,0.9630000000000001
143,AK,2020-06-06,3,5.035
144,AK,2020-06-13,0,1.547
145,AK,2020-06-13,1,0.22999999999999998
146,AK,2020-06-13,2,1.1049999999999995
147,AK,2020-06-13,3,3.7089999999999996
148,AK,2020-06-20,0,0.8660000000000001
149,AK,2020-06-20,1,0.7930000000000001
150,AK,2020-06-20,2,0.256
151,AK,2020-06-20,3,0.32199999999999984
152,AK,2020-06-27,0,0.2509999999999999
153,AK,2020-06-27,1,1.2839999999999998
154,AK,2020-06-27,2,1.9459999999999997
155,AK,2020-06-27,3,2.1449999999999996
156,AK,2020-07-04,0,1.7270000000000003
157,AK,2020-07-04,1,2.801
158,AK,2020-07-04,2,3.466
159,AK,2020-07-04,3,4.906000000000001
160,AK,2020-07-11,0,1.964
161,AK,2020-07-11,1,2.285
162,AK,2020-07-11,2,2.4109999999999996
163,AK,2020-07-11,3,8.672999999999998
164,AK,2020-07-18,0,0.9860000000000007
165,AK,2020-07-18,1,0.07399999999999984
166,AK,2020-07-18,2,3.534
167,AK,2020-07-18,3,6.235000000000001
168,AK,2020-07-25,0,0.07600000000000051
169,AK,2020-07-25,1,4.1850000000000005
170,AK,2020-07-25,2,7.600999999999999
171,AK,2020-07-25,3,12.509
172,AK,2020-08-01,0,2.7359999999999998
173,AK,2020-08-01,1,3.6800000000000006
174,AK,2020-08-01,2,3.575
175,AK,2020-08-01,3,2.327
176,AK,2020-08-08,0,1.6920000000000002
177,AK,2020-08-08,1,0.3460000000000001
178,AK,2020-08-08,2,3.08
179,AK,2020-08-08,3,2.317
180,AK,2020-08-15,0,0.40200000000000014
181,AK,2020-08-15,1,2.537
182,AK,2020-08-15,2,1.592
183,AK,2020-08-15,3,1.7610000000000006
184,AK,2020-08-22,0,2.4349999999999996
185,AK,2020-08-22,1,1.5850000000000004
186,AK,2020-08-22,2,1.2470000000000003
187,AK,2020-08-22,3,2.345
188,AK,2020-08-29,0,1.2349999999999999
189,AK,2020-08-29,1,1.7310000000000003
190,AK,2020-08-29,2,2.6
191,AK,2020-08-29,3,3.3000000000000003
192,AK,2020-09-05,0,2.042
193,AK,2020-09-05,1,3.258
194,AK,2020-09-05,2,2.5519999999999996
195,AK,2020-09-05,3,0.8120000000000003
196,AK,2020-09-12,0,2.6260000000000003
197,AK,2020-09-12,1,3.3179999999999996
198,AK,2020-09-12,2,2.2240000000000006
199,AK,2020-09-12,3,2.2359999999999998
200,AK,2020-09-19,0,3.608
201,AK,2020-09-19,1,2.315
202,AK,2020-09-19,2,1.9859999999999998
203,AK,2020-09-19,3,2.3179999999999996
204,AK,2020-09-26,0,0.18100000000000094
205,AK,2020-09-26,1,5.367
206,AK,2020-09-26,2,2.0999999999999996
207,AK,2020-09-26,3,11.997
208,AK,2020-10-03,0,3.1830000000000007
209,AK,2020-10-03,1,1.0249999999999995
210,AK,2020-10-03,2,5.72
211,AK,2020-10-03,3,5.759
212,AK,2020-10-10,0,1.346
213,AK,2020-10-10,1,6.266
214,AK,2020-10-10,2,4.568999999999999
215,AK,2020-10-10,3,11.581
216,AK,2020-10-17,0,5.903
217,AK,2020-10-17,1,6.009
218,AK,2020-10-17,2,6.960000000000001
219,AK,2020-10-17,3,2.9049999999999994
220,AK,2020-10-24,0,6.380000000000001
221,AK,2020-10-24,1,8.919
222,AK,2020-10-24,2,1.673
223,AK,2020-10-24,3,20.84
224,AK,2020-10-31,0,9.963
225,AK,2020-10-31,1,1.519000000000002
226,AK,2020-10-31,2,15.852000000000004
227,AK,2020-10-31,3,8.34
228,AK,2020-11-07,0,2.154
229,AK,2020-11-07,1,10.812
230,AK,2020-11-07,2,1.2940000000000005
231,AK,2020-11-07,3,0.8589999999999982
232,AK,2020-11-14,0,11.725
233,AK,2020-11-14,1,0.9529999999999994
234,AK,2020-11-14,2,2.4380000000000024
235,AK,2020-11-14,3,0.3610000000000042
236,AK,2020-11-21,0,4.414
237,AK,2020-11-21,1,5.793000000000003
238,AK,2020-11-21,2,15.954
239,AK,2020-11-21,3,11.035
240,AK,2020-11-28,0,3.6430000000000007
241,AK,2020-11-28,1,13.183000000000003
242,AK,2020-11-28,2,12.515999999999998
243,AK,2020-11-28,3,7.0340000000000025
244,AK,2020-12-05,0,11.132000000000001
245,AK,2020-12-05,1,16.973
246,AK,2020-12-05,2,11.890999999999998
247,AK,2020-12-05,3,18.881999999999998
248,AK,2020-12-12,0,16.383
249,AK,2020-12-12,1,8.472999999999999
250,AK,2020-12-12,2,8.503
251,AK,2020-12-12,3,15.154999999999998
252,AK,2020-12-19,0,3.3689999999999998
253,AK,2020-12-19,1,1.6960000000000015
254,AK,2020-12-19,2,4.641000000000002
255,AK,2020-12-19,3,6.727
256,AZ,2020-05-16,0,49.44
257,AZ,2020-05-16,1,79.787
258,AZ,2020-05-16,2,48.34299999999999
259,AZ,2020-05-16,3,52.68100000000001
260,AZ,2020-05-23,0,35.06
261,AZ,2020-05-23,1,8.84899999999999
262,AZ,2020-05-23,2,27.00999999999999
263,AZ,2020-05-23,3,45.331
264,AZ,2020-05-30,0,4.217000000000013
265,AZ,2020-05-30,1,30.34700000000001
266,AZ,2020-05-30,2,74.88900000000001
267,AZ,2020-05-30,3,100.78399999999999
268,AZ,2020-06-06,0,51.11900000000003
269,AZ,2020-06-06,1,165.003
270,AZ,2020-06-06,2,332.72300000000007
271,AZ,2020-06-06,3,848.5810000000001
272,AZ,2020-06-13,0,51.757000000000005
273,AZ,2020-06-13,1,42.658000000000015
274,AZ,2020-06-13,2,131.25
275,AZ,2020-06-13,3,193.17200000000003
276,AZ,2020-06-20,0,38.01999999999998
277,AZ,2020-06-20,1,186.31799999999998
278,AZ,2020-06-20,2,342.341
279,AZ,2020-06-20,3,575.0730000000001
280,AZ,2020-06-27,0,108.64100000000002
281,AZ,2020-06-27,1,136.204
282,AZ,2020-06-27,2,52.75199999999995
283,AZ,2020-06-27,3,344.7589999999999
284,AZ,2020-07-04,0,10.04000000000002
285,AZ,2020-07-04,1,179.99300000000005
286,AZ,2020-07-04,2,110.70600000000002
287,AZ,2020-07-04,3,57.514999999999986
288,AZ,2020-07-11,0,153.97899999999998
289,AZ,2020-07-11,1,97.67599999999999
290,AZ,2020-07-11,2,11.62700000000001
291,AZ,2020-07-11,3,112.582
292,AZ,2020-07-18,0,58.56600000000003
293,AZ,2020-07-18,1,38.35300000000001
294,AZ,2020-07-18,2,94.37000000000006
295,AZ,2020-07-18,3,119.39099999999996
296,AZ,2020-07-25,0,48.51999999999998
297,AZ,2020-07-25,1,106.14600000000002
298,AZ,2020-07-25,2,106.74699999999996
299,AZ,2020-07-25,3,176.13399999999996
300,AZ,2020-08-01,0,87.76800000000003
301,AZ,2020-08-01,1,97.61699999999996
302,AZ,2020-08-01,2,147.69799999999998
303,AZ,2020-08-01,3,136.34899999999993
304,AZ,2020-08-08,0,28.783999999999992
305,AZ,2020-08-08,1,56.64499999999998
306,AZ,2020-08-08,2,6.396999999999991
307,AZ,2020-08-08,3,9.427000000000021
308,AZ,2020-08-15,0,52.26800000000003
309,AZ,2020-08-15,1,12.927999999999997
310,AZ,2020-08-15,2,12.137
311,AZ,2020-08-15,3,64.94399999999996
312,AZ,2020-08-22,0,3.5200000000000102
313,AZ,2020-08-22,1,1.1059999999999945
314,AZ,2020-08-22,2,47.679
315,AZ,2020-08-22,3,25.966000000000008
316,AZ,2020-08-29,0,9.092000000000013
317,AZ,2020-08-29,1,61.79599999999999
318,AZ,2020-08-29,2,14.917000000000002
319,AZ,2020-08-29,3,42.021
320,AZ,2020-09-05,0,65.339
321,AZ,2020-09-05,1,4.858000000000004
322,AZ,2020-09-05,2,13.110000000000014
323,AZ,2020-09-05,3,55.60700000000003
324,AZ,2020-09-12,0,23.863
325,AZ,2020-09-12,1,45.772999999999996
326,AZ,2020-09-12,2,8.892999999999986
327,AZ,2020-09-12,3,27.930000000000007
328,AZ,2020-09-19,0,26.93599999999998
329,AZ,2020-09-19,1,42.176
330,AZ,2020-09-19,2,72.263
331,AZ,2020-09-19,3,73.42499999999998
332,AZ,2020-09-26,0,32.141999999999996
333,AZ,2020-09-26,1,48.206
334,AZ,2020-09-26,2,23.760999999999996
335,AZ,2020-09-26,3,34.953
336,AZ,2020-10-03,0,43.42700000000001
337,AZ,2020-10-03,1,24.465999999999994
338,AZ,2020-10-03,2,36.408000000000015
339,AZ,2020-10-03,3,30.417
340,AZ,2020-10-10,0,22.804000000000002
341,AZ,2020-10-10,1,49.01299999999999
342,AZ,2020-10-10,2,3.6809999999999974
343,AZ,2020-10-10,3,34.692999999999984
344,AZ,2020-10-17,0,51.333
345,AZ,2020-10-17,1,0.29299999999999216
346,AZ,2020-10-17,2,37.496999999999986
347,AZ,2020-10-17,3,13.642000000000024
348,AZ,2020-10-24,0,27.006
349,AZ,2020-10-24,1,71.98200000000001
350,AZ,2020-10-24,2,37.444
351,AZ,2020-10-24,3,7.514999999999986
352,AZ,2020-10-31,0,42.83300000000001
353,AZ,2020-10-31,1,16.002999999999986
354,AZ,2020-10-31,2,74.87899999999999
355,AZ,2020-10-31,3,179.17199999999997
356,AZ,2020-11-07,0,29.52800000000002
357,AZ,2020-11-07,1,82.09800000000001
358,AZ,2020-11-07,2,147.11
359,AZ,2020-11-07,3,135.57899999999995
360,AZ,2020-11-14,0,58.387
361,AZ,2020-11-14,1,114.969
362,AZ,2020-11-14,2,64.42099999999999
363,AZ,2020-11-14,3,100.572
364,AZ,2020-11-21,0,110.12699999999995
365,AZ,2020-11-21,1,103.48499999999996
366,AZ,2020-11-21,2,193.78500000000008
367,AZ,2020-11-21,3,306.0619999999999
368,AZ,2020-11-28,0,5.990000000000009
369,AZ,2020-11-28,1,41.682000000000016
370,AZ,2020-11-28,2,204.54100000000005
371,AZ,2020-11-28,3,15.910000000000025
372,AZ,2020-12-05,0,17.882000000000005
373,AZ,2020-12-05,1,72.971
374,AZ,2020-12-05,2,205.356
375,AZ,2020-12-05,3,293.81600000000003
376,AZ,2020-12-12,0,100.42299999999989
377,AZ,2020-12-12,1,156.601
378,AZ,2020-12-12,2,141.14499999999998
379,AZ,2020-12-12,3,3.9570000000001073
380,AZ,2020-12-19,0,484.458
381,AZ,2020-12-19,1,635.061
382,AZ,2020-12-19,2,973.477
383,AZ,2020-12-19,3,1210.764
384,AR,2020-05-16,0,3.7889999999999997
385,AR,2020-05-16,1,4.5120000000000005
386,AR,2020-05-16,2,6.611000000000001
387,AR,2020-05-16,3,5.909999999999997
388,AR,2020-05-23,0,0.21600000000000108
389,AR,2020-05-23,1,2.673000000000002
390,AR,2020-05-23,2,10.894000000000005
391,AR,2020-05-23,3,8.031999999999996
392,AR,2020-05-30,0,0.1410000000000018
393,AR,2020-05-30,1,2.91
394,AR,2020-05-30,2,13.177
395,AR,2020-05-30,3,13.372999999999998
396,AR,2020-06-06,0,2.9620000000000033
397,AR,2020-06-06,1,14.158000000000001
398,AR,2020-06-06,2,8.040000000000006
399,AR,2020-06-06,3,33.190999999999995
400,AR,2020-06-13,0,14.271
401,AR,2020-06-13,1,7.570999999999998
402,AR,2020-06-13,2,29.357999999999997
403,AR,2020-06-13,3,46.762
404,AR,2020-06-20,0,14.148999999999994
405,AR,2020-06-20,1,31.162
406,AR,2020-06-20,2,36.087999999999994
407,AR,2020-06-20,3,47.533
408,AR,2020-06-27,0,24.545
409,AR,2020-06-27,1,26.562000000000005
410,AR,2020-06-27,2,30.191999999999993
411,AR,2020-06-27,3,39.882999999999996
412,AR,2020-07-04,0,8.859000000000002
413,AR,2020-07-04,1,5.707999999999998
414,AR,2020-07-04,2,3.7820000000000036
415,AR,2020-07-04,3,8.587000000000003
416,AR,2020-07-11,0,3.2280000000000015
417,AR,2020-07-11,1,3.3089999999999975
418,AR,2020-07-11,2,8.000999999999998
419,AR,2020-07-11,3,15.399000000000001
420,AR,2020-07-18,0,1.857999999999997
421,AR,2020-07-18,1,10.581000000000003
422,AR,2020-07-18,2,21.720999999999997
423,AR,2020-07-18,3,1.1569999999999965
424,AR,2020-07-25,0,12.822000000000003
425,AR,2020-07-25,1,28.293999999999997
426,AR,2020-07-25,2,14.692999999999998
427,AR,2020-07-25,3,20.007999999999996
428,AR,2020-08-01,0,22.152
429,AR,2020-08-01,1,11.049999999999997
430,AR,2020-08-01,2,22.498000000000005
431,AR,2020-08-01,3,45.730000000000004
432,AR,2020-08-08,0,3.1940000000000026
433,AR,2020-08-08,1,7.296999999999997
434,AR,2020-08-08,2,32.962
435,AR,2020-08-08,3,46.191
436,AR,2020-08-15,0,21.724999999999994
437,AR,2020-08-15,1,54.34100000000001
438,AR,2020-08-15,2,75.44399999999999
439,AR,2020-08-15,3,58.891999999999996
440,AR,2020-08-22,0,0.7879999999999967
441,AR,2020-08-22,1,5.329999999999998
442,AR,2020-08-22,2,26.177999999999997
443,AR,2020-08-22,3,84.83999999999999
444,AR,2020-08-29,0,34.06400000000002
445,AR,2020-08-29,1,73.17599999999999
446,AR,2020-08-29,2,35.53199999999998
447,AR,2020-08-29,3,93.357
448,AR,2020-09-05,0,52.43000000000001
449,AR,2020-09-05,1,79.201
450,AR,2020-09-05,2,19.75099999999999
451,AR,2020-09-05,3,6.294000000000011
452,AR,2020-09-12,0,85.83600000000001
453,AR,2020-09-12,1,21.456000000000003
454,AR,2020-09-12,2,5.3940000000000055
455,AR,2020-09-12,3,11.771000000000015
456,AR,2020-09-19,0,33.647999999999996
457,AR,2020-09-19,1,64.927
458,AR,2020-09-19,2,98.018
459,AR,2020-09-19,3,91.79400000000001
460,AR,2020-09-26,0,4.715000000000003
461,AR,2020-09-26,1,7.758999999999986
462,AR,2020-09-26,2,38.274
463,AR,2020-09-26,3,107.74800000000002
464,AR,2020-10-03,0,34.55499999999999
465,AR,2020-10-03,1,28.39
466,AR,2020-10-03,2,16.772000000000006
467,AR,2020-10-03,3,37.51400000000001
468,AR,2020-10-10,0,8.02600000000001
469,AR,2020-10-10,1,29.575000000000017
470,AR,2020-10-10,2,15.628000000000014
471,AR,2020-10-10,3,5.481999999999999
472,AR,2020-10-17,0,19.626000000000005
473,AR,2020-10-17,1,0.022999999999996135
474,AR,2020-10-17,2,19.566999999999993
475,AR,2020-10-17,3,30.646000000000015
476,AR,2020-10-24,0,18.182000000000002
477,AR,2020-10-24,1,37.833
478,AR,2020-10-24,2,11.313999999999993
479,AR,2020-10-24,3,73.684
480,AR,2020-10-31,0,3.7099999999999795
481,AR,2020-10-31,1,75.57999999999998
482,AR,2020-10-31,2,17.453000000000003
483,AR,2020-10-31,3,128.864
484,AR,2020-11-07,0,38.608000000000004
485,AR,2020-11-07,1,47.733000000000004
486,AR,2020-11-07,2,20.397999999999996
487,AR,2020-11-07,3,32.56399999999999
488,AR,2020-11-14,0,58.85499999999999
489,AR,2020-11-14,1,17.226
490,AR,2020-11-14,2,25.366000000000014
491,AR,2020-11-14,3,119.68799999999999
492,AR,2020-11-21,0,49.26600000000002
493,AR,2020-11-21,1,0.4619999999999891
494,AR,2020-11-21,2,109.24799999999999
495,AR,2020-11-21,3,85.007
496,AR,2020-11-28,0,47.58
497,AR,2020-11-28,1,180.483
498,AR,2020-11-28,2,182.169
499,AR,2020-11-28,3,163.36599999999999
500,AR,2020-12-05,0,88.65799999999999
501,AR,2020-12-05,1,15.536000000000001
502,AR,2020-12-05,2,107.19600000000003
503,AR,2020-12-05,3,207.23499999999996
504,AR,2020-12-12,0,36.500999999999976
505,AR,2020-12-12,1,110.993
506,AR,2020-12-12,2,109.68299999999999
507,AR,2020-12-12,3,156.93
508,AR,2020-12-19,0,39.990999999999985
509,AR,2020-12-19,1,15.825000000000045
510,AR,2020-12-19,2,35.571
511,AR,2020-12-19,3,62.31800000000001
512,CA,2020-05-16,0,47.051000000000045
513,CA,2020-05-16,1,49.749000000000024
514,CA,2020-05-16,2,31.738
515,CA,2020-05-16,3,51.204999999999984
516,CA,2020-05-23,0,77.65600000000006
517,CA,2020-05-23,1,5.383000000000038
518,CA,2020-05-23,2,17.362000000000023
519,CA,2020-05-23,3,29.40700000000004
520,CA,2020-05-30,0,5.824000000000069
521,CA,2020-05-30,1,22.586000000000013
522,CA,2020-05-30,2,113.92599999999993
523,CA,2020-05-30,3,202.96399999999994
524,CA,2020-06-06,0,2.155999999999949
525,CA,2020-06-06,1,66.89499999999998
526,CA,2020-06-06,2,94.493
527,CA,2020-06-06,3,97.26499999999999
528,CA,2020-06-13,0,65.92099999999999
529,CA,2020-06-13,1,87.21700000000004
530,CA,2020-06-13,2,64.64599999999996
531,CA,2020-06-13,3,169.37699999999995
532,CA,2020-06-20,0,93.082
533,CA,2020-06-20,1,110.14300000000003
534,CA,2020-06-20,2,89.27699999999993
535,CA,2020-06-20,3,24.35200000000009
536,CA,2020-06-27,0,63.601000000000056
537,CA,2020-06-27,1,141.98000000000002
538,CA,2020-06-27,2,53.00999999999999
539,CA,2020-06-27,3,34.71900000000005
540,CA,2020-07-04,0,169.933
541,CA,2020-07-04,1,77.7399999999999
542,CA,2020-07-04,2,11.166999999999916
543,CA,2020-07-04,3,91.93799999999987
544,CA,2020-07-11,0,27.765999999999963
545,CA,2020-07-11,1,79.71000000000004
546,CA,2020-07-11,2,68.68100000000004
547,CA,2020-07-11,3,24.466000000000122
548,CA,2020-07-18,0,56.073999999999955
549,CA,2020-07-18,1,155.789
550,CA,2020-07-18,2,186.3040000000001
551,CA,2020-07-18,3,138.02199999999982
552,CA,2020-07-25,0,137.21500000000003
553,CA,2020-07-25,1,160.73899999999992
554,CA,2020-07-25,2,134.0239999999999
555,CA,2020-07-25,3,153.94299999999998
556,CA,2020-08-01,0,78.88999999999999
557,CA,2020-08-01,1,54.70799999999997
558,CA,2020-08-01,2,111.39999999999998
559,CA,2020-08-01,3,5.945999999999913
560,CA,2020-08-08,0,3.859000000000151
561,CA,2020-08-08,1,57.5569999999999
562,CA,2020-08-08,2,10.453000000000088
563,CA,2020-08-08,3,113.20100000000002
564,CA,2020-08-15,0,22.245999999999867
565,CA,2020-08-15,1,175.90999999999997
566,CA,2020-08-15,2,123.56299999999999
567,CA,2020-08-15,3,342.932
568,CA,2020-08-22,0,119.49300000000005
569,CA,2020-08-22,1,10.990000000000009
570,CA,2020-08-22,2,91.03200000000004
571,CA,2020-08-22,3,60.55400000000009
572,CA,2020-08-29,0,33.73000000000002
573,CA,2020-08-29,1,70.02200000000005
574,CA,2020-08-29,2,104.22900000000004
575,CA,2020-08-29,3,61.57499999999993
576,CA,2020-09-05,0,100.50699999999995
577,CA,2020-09-05,1,51.87200000000007
578,CA,2020-09-05,2,9.533000000000015
579,CA,2020-09-05,3,37.971000000000004
580,CA,2020-09-12,0,73.35199999999998
581,CA,2020-09-12,1,26.591999999999985
582,CA,2020-09-12,2,68.84300000000002
583,CA,2020-09-12,3,47.499000000000024
584,CA,2020-09-19,0,3.937000000000012
585,CA,2020-09-19,1,12.204000000000065
586,CA,2020-09-19,2,16.96199999999999
587,CA,2020-09-19,3,47.914999999999964
588,CA,2020-09-26,0,3.659999999999968
589,CA,2020-09-26,1,28.791000000000054
590,CA,2020-09-26,2,44.536
591,CA,2020-09-26,3,15.362000000000023
592,CA,2020-10-03,0,42.986999999999966
593,CA,2020-10-03,1,72.77399999999994
594,CA,2020-10-03,2,44.10099999999994
595,CA,2020-10-03,3,96.66399999999999
596,CA,2020-10-10,0,56.15300000000002
597,CA,2020-10-10,1,29.840000000000032
598,CA,2020-10-10,2,72.82000000000005
599,CA,2020-10-10,3,73.231
600,CA,2020-10-17,0,16.966000000000008
601,CA,2020-10-17,1,51.11700000000002
602,CA,2020-10-17,2,26.373000000000047
603,CA,2020-10-17,3,6.466000000000008
604,CA,2020-10-24,0,79.00599999999997
605,CA,2020-10-24,1,83.80499999999995
606,CA,2020-10-24,2,87.56799999999998
607,CA,2020-10-24,3,28.539999999999964
608,CA,2020-10-31,0,98.02700000000004
609,CA,2020-10-31,1,129.31799999999998
610,CA,2020-10-31,2,31.24000000000001
611,CA,2020-10-31,3,62.971000000000004
612,CA,2020-11-07,0,136.72500000000002
613,CA,2020-11-07,1,87.59499999999997
614,CA,2020-11-07,2,182.17500000000007
615,CA,2020-11-07,3,61.668000000000006
616,CA,2020-11-14,0,56.710000000000036
617,CA,2020-11-14,1,181.27599999999995
618,CA,2020-11-14,2,109.24200000000008
619,CA,2020-11-14,3,173.1210000000001
620,CA,2020-11-21,0,140.89199999999994
621,CA,2020-11-21,1,0.2869999999999209
622,CA,2020-11-21,2,99.94699999999989
623,CA,2020-11-21,3,270.52600000000007
624,CA,2020-11-28,0,105.52999999999997
625,CA,2020-11-28,1,326.83000000000004
626,CA,2020-11-28,2,737.8800000000001
627,CA,2020-11-28,3,593.672
628,CA,2020-12-05,0,90.62699999999995
629,CA,2020-12-05,1,213.298
630,CA,2020-12-05,2,382.45799999999986
631,CA,2020-12-05,3,665.2030000000004
632,CA,2020-12-12,0,177.35800000000017
633,CA,2020-12-12,1,311.3130000000001
634,CA,2020-12-12,2,297.2180000000003
635,CA,2020-12-12,3,430.04200000000037
636,CA,2020-12-19,0,1622.609
637,CA,2020-12-19,1,2313.505
638,CA,2020-12-19,2,3156.954
639,CA,2020-12-19,3,3694.413
640,CO,2020-05-16,0,50.41300000000001
641,CO,2020-05-16,1,60.30400000000003
642,CO,2020-05-16,2,81.69200000000001
643,CO,2020-05-16,3,90.63900000000001
644,CO,2020-05-23,0,20.802999999999997
645,CO,2020-05-23,1,36.568
646,CO,2020-05-23,2,35.68799999999999
647,CO,2020-05-23,3,44.58
648,CO,2020-05-30,0,29.364000000000004
649,CO,2020-05-30,1,35.56200000000001
650,CO,2020-05-30,2,50.037000000000006
651,CO,2020-05-30,3,73.924
652,CO,2020-06-06,0,12.119
653,CO,2020-06-06,1,18.009
654,CO,2020-06-06,2,28.287999999999997
